Data_Status,MSN,StateCode,Year,Data
"2023F","ABICP","DC","2023",0
"2023F","ABICP","DE","1960",0
"2023F","ABICP","DE","1961",0
"2023F","ABICP","DE","1962",0
"2023F","ABICP","DE","1963",0
"2023F","ABICP","DE","1964",0
"2023F","ABICP","DE","1965",0
"2023F","ABICP","DE","1966",0
"2023F","ABICP","DE","1967",0
"2023F","ABICP","DE","1968",0
"2023F","ABICP","DE","1969",0
"2023F","ABICP","DE","1970",0
"2023F","ABICP","DE","1971",0
"2023F","ABICP","DE","1972",0
"2023F","ABICP","DE","1973",0
"2023F","ABICP","DE","1974",0
"2023F","ABICP","DE","1975",0
"2023F","ABICP","DE","1976",0
"2023F","ABICP","DE","1977",0
"2023F","ABICP","DE","1978",0
"2023F","ABICP","DE","1979",0
"2023F","ABICP","DE","1980",0
"2023F","ABICP","DE","1981",9
"2023F","ABICP","DE","1982",9
"2023F","ABICP","DE","1983",1
"2023F","ABICP","DE","1984",0
"2023F","ABICP","DE","1985",7
"2023F","ABICP","DE","1986",1
"2023F","ABICP","DE","1987",0
"2023F","ABICP","DE","1988",-2
"2023F","ABICP","DE","1989",0
"2023F","ABICP","DE","1990",0
"2023F","ABICP","DE","1991",0
"2023F","ABICP","DE","1992",0
"2023F","ABICP","DE","1993",0
"2023F","ABICP","DE","1994",11
"2023F","ABICP","DE","1995",10
"2023F","ABICP","DE","1996",13
"2023F","ABICP","DE","1997",16
"2023F","ABICP","DE","1998",8
"2023F","ABICP","DE","1999",12
"2023F","ABICP","DE","2000",8
"2023F","ABICP","DE","2001",13
"2023F","ABICP","DE","2002",16
"2023F","ABICP","DE","2003",15
"2023F","ABICP","DE","2004",22
"2023F","ABICP","DE","2005",18
"2023F","ABICP","DE","2006",1
"2023F","ABICP","DE","2007",4
"2023F","ABICP","DE","2008",0
"2023F","ABICP","DE","2009",0
"2023F","ABICP","DE","2010",0
"2023F","ABICP","DE","2011",0
"2023F","ABICP","DE","2012",0
"2023F","ABICP","DE","2013",-1
"2023F","ABICP","DE","2014",0
"2023F","ABICP","DE","2015",-1
"2023F","ABICP","DE","2016",-1
"2023F","ABICP","DE","2017",0
"2023F","ABICP","DE","2018",-3
"2023F","ABICP","DE","2019",-2
"2023F","ABICP","DE","2020",-1
"2023F","ABICP","DE","2021",-2
"2023F","ABICP","DE","2022",-1
"2023F","ABICP","DE","2023",-1
"2023F","ABICP","FL","1960",0
"2023F","ABICP","FL","1961",0
"2023F","ABICP","FL","1962",0
"2023F","ABICP","FL","1963",0
"2023F","ABICP","FL","1964",0
"2023F","ABICP","FL","1965",0
"2023F","ABICP","FL","1966",0
"2023F","ABICP","FL","1967",0
"2023F","ABICP","FL","1968",0
"2023F","ABICP","FL","1969",0
"2023F","ABICP","FL","1970",0
"2023F","ABICP","FL","1971",0
"2023F","ABICP","FL","1972",0
"2023F","ABICP","FL","1973",0
"2023F","ABICP","FL","1974",0
"2023F","ABICP","FL","1975",0
"2023F","ABICP","FL","1976",0
"2023F","ABICP","FL","1977",0
"2023F","ABICP","FL","1978",0
"2023F","ABICP","FL","1979",0
"2023F","ABICP","FL","1980",0
"2023F","ABICP","FL","1981",0
"2023F","ABICP","FL","1982",0
"2023F","ABICP","FL","1983",0
"2023F","ABICP","FL","1984",0
"2023F","ABICP","FL","1985",1
"2023F","ABICP","FL","1986",0
"2023F","ABICP","FL","1987",0
"2023F","ABICP","FL","1988",0
"2023F","ABICP","FL","1989",0
"2023F","ABICP","FL","1990",0
"2023F","ABICP","FL","1991",0
"2023F","ABICP","FL","1992",0
"2023F","ABICP","FL","1993",0
"2023F","ABICP","FL","1994",0
"2023F","ABICP","FL","1995",0
"2023F","ABICP","FL","1996",0
"2023F","ABICP","FL","1997",0
"2023F","ABICP","FL","1998",0
"2023F","ABICP","FL","1999",0
"2023F","ABICP","FL","2000",0
"2023F","ABICP","FL","2001",0
"2023F","ABICP","FL","2002",0
"2023F","ABICP","FL","2003",0
"2023F","ABICP","FL","2004",0
"2023F","ABICP","FL","2005",0
"2023F","ABICP","FL","2006",0
"2023F","ABICP","FL","2007",0
"2023F","ABICP","FL","2008",0
"2023F","ABICP","FL","2009",0
"2023F","ABICP","FL","2010",0
"2023F","ABICP","FL","2011",0
"2023F","ABICP","FL","2012",0
"2023F","ABICP","FL","2013",0
"2023F","ABICP","FL","2014",0
"2023F","ABICP","FL","2015",0
"2023F","ABICP","FL","2016",0
"2023F","ABICP","FL","2017",0
"2023F","ABICP","FL","2018",0
"2023F","ABICP","FL","2019",0
"2023F","ABICP","FL","2020",0
"2023F","ABICP","FL","2021",0
"2023F","ABICP","FL","2022",0
"2023F","ABICP","FL","2023",0
"2023F","ABICP","GA","1960",0
"2023F","ABICP","GA","1961",0
"2023F","ABICP","GA","1962",0
"2023F","ABICP","GA","1963",0
"2023F","ABICP","GA","1964",0
"2023F","ABICP","GA","1965",0
"2023F","ABICP","GA","1966",0
"2023F","ABICP","GA","1967",0
"2023F","ABICP","GA","1968",0
"2023F","ABICP","GA","1969",0
"2023F","ABICP","GA","1970",0
"2023F","ABICP","GA","1971",0
"2023F","ABICP","GA","1972",0
"2023F","ABICP","GA","1973",0
"2023F","ABICP","GA","1974",0
"2023F","ABICP","GA","1975",0
"2023F","ABICP","GA","1976",0
"2023F","ABICP","GA","1977",0
"2023F","ABICP","GA","1978",0
"2023F","ABICP","GA","1979",0
"2023F","ABICP","GA","1980",0
"2023F","ABICP","GA","1981",2
"2023F","ABICP","GA","1982",2
"2023F","ABICP","GA","1983",0
"2023F","ABICP","GA","1984",0
"2023F","ABICP","GA","1985",2
"2023F","ABICP","GA","1986",0
"2023F","ABICP","GA","1987",0
"2023F","ABICP","GA","1988",0
"2023F","ABICP","GA","1989",0
"2023F","ABICP","GA","1990",0
"2023F","ABICP","GA","1991",0
"2023F","ABICP","GA","1992",0
"2023F","ABICP","GA","1993",0
"2023F","ABICP","GA","1994",0
"2023F","ABICP","GA","1995",0
"2023F","ABICP","GA","1996",1
"2023F","ABICP","GA","1997",1
"2023F","ABICP","GA","1998",0
"2023F","ABICP","GA","1999",2
"2023F","ABICP","GA","2000",0
"2023F","ABICP","GA","2001",0
"2023F","ABICP","GA","2002",0
"2023F","ABICP","GA","2003",0
"2023F","ABICP","GA","2004",0
"2023F","ABICP","GA","2005",0
"2023F","ABICP","GA","2006",0
"2023F","ABICP","GA","2007",0
"2023F","ABICP","GA","2008",0
"2023F","ABICP","GA","2009",0
"2023F","ABICP","GA","2010",0
"2023F","ABICP","GA","2011",0
"2023F","ABICP","GA","2012",0
"2023F","ABICP","GA","2013",0
"2023F","ABICP","GA","2014",0
"2023F","ABICP","GA","2015",0
"2023F","ABICP","GA","2016",0
"2023F","ABICP","GA","2017",0
"2023F","ABICP","GA","2018",0
"2023F","ABICP","GA","2019",0
"2023F","ABICP","GA","2020",0
"2023F","ABICP","GA","2021",0
"2023F","ABICP","GA","2022",0
"2023F","ABICP","GA","2023",0
"2023F","ABICP","HI","1960",0
"2023F","ABICP","HI","1961",0
"2023F","ABICP","HI","1962",0
"2023F","ABICP","HI","1963",0
"2023F","ABICP","HI","1964",0
"2023F","ABICP","HI","1965",0
"2023F","ABICP","HI","1966",0
"2023F","ABICP","HI","1967",0
"2023F","ABICP","HI","1968",0
"2023F","ABICP","HI","1969",0
"2023F","ABICP","HI","1970",0
"2023F","ABICP","HI","1971",0
"2023F","ABICP","HI","1972",0
"2023F","ABICP","HI","1973",0
"2023F","ABICP","HI","1974",0
"2023F","ABICP","HI","1975",0
"2023F","ABICP","HI","1976",0
"2023F","ABICP","HI","1977",0
"2023F","ABICP","HI","1978",0
"2023F","ABICP","HI","1979",0
"2023F","ABICP","HI","1980",0
"2023F","ABICP","HI","1981",3
"2023F","ABICP","HI","1982",3
"2023F","ABICP","HI","1983",0
"2023F","ABICP","HI","1984",0
"2023F","ABICP","HI","1985",3
"2023F","ABICP","HI","1986",1
"2023F","ABICP","HI","1987",0
"2023F","ABICP","HI","1988",-2
"2023F","ABICP","HI","1989",0
"2023F","ABICP","HI","1990",0
"2023F","ABICP","HI","1991",0
"2023F","ABICP","HI","1992",0
"2023F","ABICP","HI","1993",0
"2023F","ABICP","HI","1994",12
"2023F","ABICP","HI","1995",10
"2023F","ABICP","HI","1996",13
"2023F","ABICP","HI","1997",17
"2023F","ABICP","HI","1998",7
"2023F","ABICP","HI","1999",11
"2023F","ABICP","HI","2000",7
"2023F","ABICP","HI","2001",11
"2023F","ABICP","HI","2002",13
"2023F","ABICP","HI","2003",13
"2023F","ABICP","HI","2004",18
"2023F","ABICP","HI","2005",15
"2023F","ABICP","HI","2006",1
"2023F","ABICP","HI","2007",3
"2023F","ABICP","HI","2008",0
"2023F","ABICP","HI","2009",-1
"2023F","ABICP","HI","2010",0
"2023F","ABICP","HI","2011",0
"2023F","ABICP","HI","2012",0
"2023F","ABICP","HI","2013",-1
"2023F","ABICP","HI","2014",0
"2023F","ABICP","HI","2015",-1
"2023F","ABICP","HI","2016",0
"2023F","ABICP","HI","2017",0
"2023F","ABICP","HI","2018",-2
"2023F","ABICP","HI","2019",-2
"2023F","ABICP","HI","2020",-1
"2023F","ABICP","HI","2021",-1
"2023F","ABICP","HI","2022",-1
"2023F","ABICP","HI","2023",-1
"2023F","ABICP","IA","1960",0
"2023F","ABICP","IA","1961",0
"2023F","ABICP","IA","1962",0
"2023F","ABICP","IA","1963",0
"2023F","ABICP","IA","1964",0
"2023F","ABICP","IA","1965",0
"2023F","ABICP","IA","1966",0
"2023F","ABICP","IA","1967",0
"2023F","ABICP","IA","1968",0
"2023F","ABICP","IA","1969",0
"2023F","ABICP","IA","1970",0
"2023F","ABICP","IA","1971",0
"2023F","ABICP","IA","1972",0
"2023F","ABICP","IA","1973",0
"2023F","ABICP","IA","1974",0
"2023F","ABICP","IA","1975",0
"2023F","ABICP","IA","1976",0
"2023F","ABICP","IA","1977",0
"2023F","ABICP","IA","1978",0
"2023F","ABICP","IA","1979",0
"2023F","ABICP","IA","1980",0
"2023F","ABICP","IA","1981",0
"2023F","ABICP","IA","1982",0
"2023F","ABICP","IA","1983",0
"2023F","ABICP","IA","1984",0
"2023F","ABICP","IA","1985",0
"2023F","ABICP","IA","1986",0
"2023F","ABICP","IA","1987",0
"2023F","ABICP","IA","1988",0
"2023F","ABICP","IA","1989",0
"2023F","ABICP","IA","1990",0
"2023F","ABICP","IA","1991",0
"2023F","ABICP","IA","1992",0
"2023F","ABICP","IA","1993",0
"2023F","ABICP","IA","1994",0
"2023F","ABICP","IA","1995",0
"2023F","ABICP","IA","1996",0
"2023F","ABICP","IA","1997",0
"2023F","ABICP","IA","1998",0
"2023F","ABICP","IA","1999",0
"2023F","ABICP","IA","2000",0
"2023F","ABICP","IA","2001",0
"2023F","ABICP","IA","2002",0
"2023F","ABICP","IA","2003",0
"2023F","ABICP","IA","2004",0
"2023F","ABICP","IA","2005",0
"2023F","ABICP","IA","2006",0
"2023F","ABICP","IA","2007",0
"2023F","ABICP","IA","2008",0
"2023F","ABICP","IA","2009",0
"2023F","ABICP","IA","2010",0
"2023F","ABICP","IA","2011",0
"2023F","ABICP","IA","2012",0
"2023F","ABICP","IA","2013",0
"2023F","ABICP","IA","2014",0
"2023F","ABICP","IA","2015",0
"2023F","ABICP","IA","2016",0
"2023F","ABICP","IA","2017",0
"2023F","ABICP","IA","2018",0
"2023F","ABICP","IA","2019",0
"2023F","ABICP","IA","2020",0
"2023F","ABICP","IA","2021",0
"2023F","ABICP","IA","2022",0
"2023F","ABICP","IA","2023",0
"2023F","ABICP","ID","1960",0
"2023F","ABICP","ID","1961",0
"2023F","ABICP","ID","1962",0
"2023F","ABICP","ID","1963",0
"2023F","ABICP","ID","1964",0
"2023F","ABICP","ID","1965",0
"2023F","ABICP","ID","1966",0
"2023F","ABICP","ID","1967",0
"2023F","ABICP","ID","1968",0
"2023F","ABICP","ID","1969",0
"2023F","ABICP","ID","1970",0
"2023F","ABICP","ID","1971",0
"2023F","ABICP","ID","1972",0
"2023F","ABICP","ID","1973",0
"2023F","ABICP","ID","1974",0
"2023F","ABICP","ID","1975",0
"2023F","ABICP","ID","1976",0
"2023F","ABICP","ID","1977",0
"2023F","ABICP","ID","1978",0
"2023F","ABICP","ID","1979",0
"2023F","ABICP","ID","1980",0
"2023F","ABICP","ID","1981",0
"2023F","ABICP","ID","1982",0
"2023F","ABICP","ID","1983",0
"2023F","ABICP","ID","1984",0
"2023F","ABICP","ID","1985",0
"2023F","ABICP","ID","1986",0
"2023F","ABICP","ID","1987",0
"2023F","ABICP","ID","1988",0
"2023F","ABICP","ID","1989",0
"2023F","ABICP","ID","1990",0
"2023F","ABICP","ID","1991",0
"2023F","ABICP","ID","1992",0
"2023F","ABICP","ID","1993",0
"2023F","ABICP","ID","1994",0
"2023F","ABICP","ID","1995",0
"2023F","ABICP","ID","1996",0
"2023F","ABICP","ID","1997",0
"2023F","ABICP","ID","1998",0
"2023F","ABICP","ID","1999",0
"2023F","ABICP","ID","2000",0
"2023F","ABICP","ID","2001",0
"2023F","ABICP","ID","2002",0
"2023F","ABICP","ID","2003",0
"2023F","ABICP","ID","2004",0
"2023F","ABICP","ID","2005",0
"2023F","ABICP","ID","2006",0
"2023F","ABICP","ID","2007",0
"2023F","ABICP","ID","2008",0
"2023F","ABICP","ID","2009",0
"2023F","ABICP","ID","2010",0
"2023F","ABICP","ID","2011",0
"2023F","ABICP","ID","2012",0
"2023F","ABICP","ID","2013",0
"2023F","ABICP","ID","2014",0
"2023F","ABICP","ID","2015",0
"2023F","ABICP","ID","2016",0
"2023F","ABICP","ID","2017",0
"2023F","ABICP","ID","2018",0
"2023F","ABICP","ID","2019",0
"2023F","ABICP","ID","2020",0
"2023F","ABICP","ID","2021",0
"2023F","ABICP","ID","2022",0
"2023F","ABICP","ID","2023",0
"2023F","ABICP","IL","1960",0
"2023F","ABICP","IL","1961",0
"2023F","ABICP","IL","1962",0
"2023F","ABICP","IL","1963",0
"2023F","ABICP","IL","1964",0
"2023F","ABICP","IL","1965",0
"2023F","ABICP","IL","1966",0
"2023F","ABICP","IL","1967",0
"2023F","ABICP","IL","1968",0
"2023F","ABICP","IL","1969",0
"2023F","ABICP","IL","1970",0
"2023F","ABICP","IL","1971",0
"2023F","ABICP","IL","1972",0
"2023F","ABICP","IL","1973",0
"2023F","ABICP","IL","1974",0
"2023F","ABICP","IL","1975",0
"2023F","ABICP","IL","1976",0
"2023F","ABICP","IL","1977",0
"2023F","ABICP","IL","1978",0
"2023F","ABICP","IL","1979",0
"2023F","ABICP","IL","1980",0
"2023F","ABICP","IL","1981",60
"2023F","ABICP","IL","1982",58
"2023F","ABICP","IL","1983",8
"2023F","ABICP","IL","1984",1
"2023F","ABICP","IL","1985",43
"2023F","ABICP","IL","1986",6
"2023F","ABICP","IL","1987",1
"2023F","ABICP","IL","1988",-13
"2023F","ABICP","IL","1989",1
"2023F","ABICP","IL","1990",3
"2023F","ABICP","IL","1991",-1
"2023F","ABICP","IL","1992",2
"2023F","ABICP","IL","1993",2
"2023F","ABICP","IL","1994",80
"2023F","ABICP","IL","1995",66
"2023F","ABICP","IL","1996",86
"2023F","ABICP","IL","1997",113
"2023F","ABICP","IL","1998",51
"2023F","ABICP","IL","1999",80
"2023F","ABICP","IL","2000",47
"2023F","ABICP","IL","2001",58
"2023F","ABICP","IL","2002",79
"2023F","ABICP","IL","2003",78
"2023F","ABICP","IL","2004",111
"2023F","ABICP","IL","2005",91
"2023F","ABICP","IL","2006",7
"2023F","ABICP","IL","2007",19
"2023F","ABICP","IL","2008",1
"2023F","ABICP","IL","2009",-9
"2023F","ABICP","IL","2010",-3
"2023F","ABICP","IL","2011",0
"2023F","ABICP","IL","2012",0
"2023F","ABICP","IL","2013",-4
"2023F","ABICP","IL","2014",-1
"2023F","ABICP","IL","2015",-4
"2023F","ABICP","IL","2016",-3
"2023F","ABICP","IL","2017",-2
"2023F","ABICP","IL","2018",-16
"2023F","ABICP","IL","2019",-13
"2023F","ABICP","IL","2020",-9
"2023F","ABICP","IL","2021",-10
"2023F","ABICP","IL","2022",-8
"2023F","ABICP","IL","2023",-7
"2023F","ABICP","IN","1960",0
"2023F","ABICP","IN","1961",0
"2023F","ABICP","IN","1962",0
"2023F","ABICP","IN","1963",0
"2023F","ABICP","IN","1964",0
"2023F","ABICP","IN","1965",0
"2023F","ABICP","IN","1966",0
"2023F","ABICP","IN","1967",0
"2023F","ABICP","IN","1968",0
"2023F","ABICP","IN","1969",0
"2023F","ABICP","IN","1970",0
"2023F","ABICP","IN","1971",0
"2023F","ABICP","IN","1972",0
"2023F","ABICP","IN","1973",0
"2023F","ABICP","IN","1974",0
"2023F","ABICP","IN","1975",0
"2023F","ABICP","IN","1976",0
"2023F","ABICP","IN","1977",0
"2023F","ABICP","IN","1978",0
"2023F","ABICP","IN","1979",0
"2023F","ABICP","IN","1980",0
"2023F","ABICP","IN","1981",30
"2023F","ABICP","IN","1982",30
"2023F","ABICP","IN","1983",4
"2023F","ABICP","IN","1984",1
"2023F","ABICP","IN","1985",22
"2023F","ABICP","IN","1986",3
"2023F","ABICP","IN","1987",0
"2023F","ABICP","IN","1988",-6
"2023F","ABICP","IN","1989",1
"2023F","ABICP","IN","1990",1
"2023F","ABICP","IN","1991",0
"2023F","ABICP","IN","1992",1
"2023F","ABICP","IN","1993",1
"2023F","ABICP","IN","1994",35
"2023F","ABICP","IN","1995",29
"2023F","ABICP","IN","1996",39
"2023F","ABICP","IN","1997",50
"2023F","ABICP","IN","1998",21
"2023F","ABICP","IN","1999",34
"2023F","ABICP","IN","2000",20
"2023F","ABICP","IN","2001",32
"2023F","ABICP","IN","2002",39
"2023F","ABICP","IN","2003",38
"2023F","ABICP","IN","2004",54
"2023F","ABICP","IN","2005",43
"2023F","ABICP","IN","2006",3
"2023F","ABICP","IN","2007",9
"2023F","ABICP","IN","2008",0
"2023F","ABICP","IN","2009",-4
"2023F","ABICP","IN","2010",-1
"2023F","ABICP","IN","2011",0
"2023F","ABICP","IN","2012",0
"2023F","ABICP","IN","2013",-2
"2023F","ABICP","IN","2014",-1
"2023F","ABICP","IN","2015",-2
"2023F","ABICP","IN","2016",-1
"2023F","ABICP","IN","2017",-1
"2023F","ABICP","IN","2018",-8
"2023F","ABICP","IN","2019",-6
"2023F","ABICP","IN","2020",-4
"2023F","ABICP","IN","2021",-4
"2023F","ABICP","IN","2022",-3
"2023F","ABICP","IN","2023",-3
"2023F","ABICP","KS","1960",0
"2023F","ABICP","KS","1961",0
"2023F","ABICP","KS","1962",0
"2023F","ABICP","KS","1963",0
"2023F","ABICP","KS","1964",0
"2023F","ABICP","KS","1965",0
"2023F","ABICP","KS","1966",0
"2023F","ABICP","KS","1967",0
"2023F","ABICP","KS","1968",0
"2023F","ABICP","KS","1969",0
"2023F","ABICP","KS","1970",0
"2023F","ABICP","KS","1971",0
"2023F","ABICP","KS","1972",0
"2023F","ABICP","KS","1973",0
"2023F","ABICP","KS","1974",0
"2023F","ABICP","KS","1975",0
"2023F","ABICP","KS","1976",0
"2023F","ABICP","KS","1977",0
"2023F","ABICP","KS","1978",0
"2023F","ABICP","KS","1979",0
"2023F","ABICP","KS","1980",0
"2023F","ABICP","KS","1981",29
"2023F","ABICP","KS","1982",21
"2023F","ABICP","KS","1983",3
"2023F","ABICP","KS","1984",0
"2023F","ABICP","KS","1985",16
"2023F","ABICP","KS","1986",2
"2023F","ABICP","KS","1987",0
"2023F","ABICP","KS","1988",-5
"2023F","ABICP","KS","1989",0
"2023F","ABICP","KS","1990",1
"2023F","ABICP","KS","1991",0
"2023F","ABICP","KS","1992",1
"2023F","ABICP","KS","1993",1
"2023F","ABICP","KS","1994",24
"2023F","ABICP","KS","1995",20
"2023F","ABICP","KS","1996",26
"2023F","ABICP","KS","1997",33
"2023F","ABICP","KS","1998",14
"2023F","ABICP","KS","1999",23
"2023F","ABICP","KS","2000",14
"2023F","ABICP","KS","2001",22
"2023F","ABICP","KS","2002",27
"2023F","ABICP","KS","2003",26
"2023F","ABICP","KS","2004",37
"2023F","ABICP","KS","2005",30
"2023F","ABICP","KS","2006",2
"2023F","ABICP","KS","2007",6
"2023F","ABICP","KS","2008",0
"2023F","ABICP","KS","2009",-3
"2023F","ABICP","KS","2010",-1
"2023F","ABICP","KS","2011",0
"2023F","ABICP","KS","2012",0
"2023F","ABICP","KS","2013",-1
"2023F","ABICP","KS","2014",-1
"2023F","ABICP","KS","2015",-1
"2023F","ABICP","KS","2016",-1
"2023F","ABICP","KS","2017",-1
"2023F","ABICP","KS","2018",-6
"2023F","ABICP","KS","2019",-5
"2023F","ABICP","KS","2020",-4
"2023F","ABICP","KS","2021",-4
"2023F","ABICP","KS","2022",-3
"2023F","ABICP","KS","2023",-3
"2023F","ABICP","KY","1960",0
"2023F","ABICP","KY","1961",0
"2023F","ABICP","KY","1962",0
"2023F","ABICP","KY","1963",0
"2023F","ABICP","KY","1964",0
"2023F","ABICP","KY","1965",0
"2023F","ABICP","KY","1966",0
"2023F","ABICP","KY","1967",0
"2023F","ABICP","KY","1968",0
"2023F","ABICP","KY","1969",0
"2023F","ABICP","KY","1970",0
"2023F","ABICP","KY","1971",0
"2023F","ABICP","KY","1972",0
"2023F","ABICP","KY","1973",0
"2023F","ABICP","KY","1974",0
"2023F","ABICP","KY","1975",0
"2023F","ABICP","KY","1976",0
"2023F","ABICP","KY","1977",0
"2023F","ABICP","KY","1978",0
"2023F","ABICP","KY","1979",0
"2023F","ABICP","KY","1980",0
"2023F","ABICP","KY","1981",16
"2023F","ABICP","KY","1982",15
"2023F","ABICP","KY","1983",2
"2023F","ABICP","KY","1984",0
"2023F","ABICP","KY","1985",11
"2023F","ABICP","KY","1986",2
"2023F","ABICP","KY","1987",0
"2023F","ABICP","KY","1988",-3
"2023F","ABICP","KY","1989",0
"2023F","ABICP","KY","1990",1
"2023F","ABICP","KY","1991",0
"2023F","ABICP","KY","1992",0
"2023F","ABICP","KY","1993",0
"2023F","ABICP","KY","1994",18
"2023F","ABICP","KY","1995",15
"2023F","ABICP","KY","1996",20
"2023F","ABICP","KY","1997",26
"2023F","ABICP","KY","1998",11
"2023F","ABICP","KY","1999",18
"2023F","ABICP","KY","2000",11
"2023F","ABICP","KY","2001",17
"2023F","ABICP","KY","2002",21
"2023F","ABICP","KY","2003",20
"2023F","ABICP","KY","2004",28
"2023F","ABICP","KY","2005",23
"2023F","ABICP","KY","2006",2
"2023F","ABICP","KY","2007",5
"2023F","ABICP","KY","2008",0
"2023F","ABICP","KY","2009",-2
"2023F","ABICP","KY","2010",-1
"2023F","ABICP","KY","2011",0
"2023F","ABICP","KY","2012",0
"2023F","ABICP","KY","2013",-1
"2023F","ABICP","KY","2014",0
"2023F","ABICP","KY","2015",-1
"2023F","ABICP","KY","2016",-1
"2023F","ABICP","KY","2017",-1
"2023F","ABICP","KY","2018",-5
"2023F","ABICP","KY","2019",-4
"2023F","ABICP","KY","2020",-3
"2023F","ABICP","KY","2021",-3
"2023F","ABICP","KY","2022",-2
"2023F","ABICP","KY","2023",-2
"2023F","ABICP","LA","1960",0
"2023F","ABICP","LA","1961",0
"2023F","ABICP","LA","1962",0
"2023F","ABICP","LA","1963",0
"2023F","ABICP","LA","1964",0
"2023F","ABICP","LA","1965",0
"2023F","ABICP","LA","1966",0
"2023F","ABICP","LA","1967",0
"2023F","ABICP","LA","1968",0
"2023F","ABICP","LA","1969",0
"2023F","ABICP","LA","1970",0
"2023F","ABICP","LA","1971",0
"2023F","ABICP","LA","1972",0
"2023F","ABICP","LA","1973",0
"2023F","ABICP","LA","1974",0
"2023F","ABICP","LA","1975",0
"2023F","ABICP","LA","1976",0
"2023F","ABICP","LA","1977",0
"2023F","ABICP","LA","1978",0
"2023F","ABICP","LA","1979",0
"2023F","ABICP","LA","1980",0
"2023F","ABICP","LA","1981",145
"2023F","ABICP","LA","1982",138
"2023F","ABICP","LA","1983",20
"2023F","ABICP","LA","1984",3
"2023F","ABICP","LA","1985",117
"2023F","ABICP","LA","1986",16
"2023F","ABICP","LA","1987",1
"2023F","ABICP","LA","1988",-32
"2023F","ABICP","LA","1989",3
"2023F","ABICP","LA","1990",7
"2023F","ABICP","LA","1991",-2
"2023F","ABICP","LA","1992",5
"2023F","ABICP","LA","1993",5
"2023F","ABICP","LA","1994",189
"2023F","ABICP","LA","1995",167
"2023F","ABICP","LA","1996",221
"2023F","ABICP","LA","1997",281
"2023F","ABICP","LA","1998",128
"2023F","ABICP","LA","1999",208
"2023F","ABICP","LA","2000",124
"2023F","ABICP","LA","2001",197
"2023F","ABICP","LA","2002",246
"2023F","ABICP","LA","2003",243
"2023F","ABICP","LA","2004",343
"2023F","ABICP","LA","2005",254
"2023F","ABICP","LA","2006",22
"2023F","ABICP","LA","2007",60
"2023F","ABICP","LA","2008",3
"2023F","ABICP","LA","2009",-28
"2023F","ABICP","LA","2010",-9
"2023F","ABICP","LA","2011",0
"2023F","ABICP","LA","2012",0
"2023F","ABICP","LA","2013",-14
"2023F","ABICP","LA","2014",-5
"2023F","ABICP","LA","2015",-13
"2023F","ABICP","LA","2016",-11
"2023F","ABICP","LA","2017",-7
"2023F","ABICP","LA","2018",-55
"2023F","ABICP","LA","2019",-42
"2023F","ABICP","LA","2020",-27
"2023F","ABICP","LA","2021",-26
"2023F","ABICP","LA","2022",-21
"2023F","ABICP","LA","2023",-21
"2023F","ABICP","MA","1960",0
"2023F","ABICP","MA","1961",0
"2023F","ABICP","MA","1962",0
"2023F","ABICP","MA","1963",0
"2023F","ABICP","MA","1964",0
"2023F","ABICP","MA","1965",0
"2023F","ABICP","MA","1966",0
"2023F","ABICP","MA","1967",0
"2023F","ABICP","MA","1968",0
"2023F","ABICP","MA","1969",0
"2023F","ABICP","MA","1970",0
"2023F","ABICP","MA","1971",0
"2023F","ABICP","MA","1972",0
"2023F","ABICP","MA","1973",0
"2023F","ABICP","MA","1974",0
"2023F","ABICP","MA","1975",0
"2023F","ABICP","MA","1976",0
"2023F","ABICP","MA","1977",0
"2023F","ABICP","MA","1978",0
"2023F","ABICP","MA","1979",0
"2023F","ABICP","MA","1980",0
"2023F","ABICP","MA","1981",0
"2023F","ABICP","MA","1982",0
"2023F","ABICP","MA","1983",0
"2023F","ABICP","MA","1984",0
"2023F","ABICP","MA","1985",0
"2023F","ABICP","MA","1986",0
"2023F","ABICP","MA","1987",0
"2023F","ABICP","MA","1988",0
"2023F","ABICP","MA","1989",0
"2023F","ABICP","MA","1990",0
"2023F","ABICP","MA","1991",0
"2023F","ABICP","MA","1992",0
"2023F","ABICP","MA","1993",0
"2023F","ABICP","MA","1994",0
"2023F","ABICP","MA","1995",0
"2023F","ABICP","MA","1996",0
"2023F","ABICP","MA","1997",0
"2023F","ABICP","MA","1998",0
"2023F","ABICP","MA","1999",0
"2023F","ABICP","MA","2000",0
"2023F","ABICP","MA","2001",0
"2023F","ABICP","MA","2002",0
"2023F","ABICP","MA","2003",0
"2023F","ABICP","MA","2004",0
"2023F","ABICP","MA","2005",0
"2023F","ABICP","MA","2006",0
"2023F","ABICP","MA","2007",0
"2023F","ABICP","MA","2008",0
"2023F","ABICP","MA","2009",0
"2023F","ABICP","MA","2010",0
"2023F","ABICP","MA","2011",0
"2023F","ABICP","MA","2012",0
"2023F","ABICP","MA","2013",0
"2023F","ABICP","MA","2014",0
"2023F","ABICP","MA","2015",0
"2023F","ABICP","MA","2016",0
"2023F","ABICP","MA","2017",0
"2023F","ABICP","MA","2018",0
"2023F","ABICP","MA","2019",0
"2023F","ABICP","MA","2020",0
"2023F","ABICP","MA","2021",0
"2023F","ABICP","MA","2022",0
"2023F","ABICP","MA","2023",0
"2023F","ABICP","MD","1960",0
"2023F","ABICP","MD","1961",0
